campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 2,120214583153440719,AD 1,120214583153410719,16.61,868,96,11.059908,0.173021,2023-07-27,2025-03-18,,15.945599999999999
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 1,120214583153430719,AD 1,120214583153450719,4.66,230,18,7.826087,0.258889,2023-07-27,2025-03-18,,4.4736
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 1,120214583153430719,AD 2,120214583153460719,0.47,9,0,0,,2023-07-27,2025-03-18,,0.45119999999999993
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 2,120214583153440719,AD 2,120214583153470719,0.62,29,1,3.448276,0.62,2023-07-27,2025-03-18,,0.5952
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,STACK 2,120214583153420719,AD 2,120214583153480719,0.02,3,0,0,,2023-07-27,2025-03-18,,0.0192
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,STACK 2,120214583153420719,AD 1,120214583153490719,3.84,266,32,12.030075,0.12,2023-07-27,2025-03-18,,3.6864
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 1,120214583168190719,AD 2,120214583168310719,9.46,673,98,14.561664,0.096531,2023-07-27,2025-03-18,,9.0816
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 1,120214583168190719,AD 1,120214583272620719,0.63,21,4,19.047619,0.1575,2023-07-27,2025-03-18,,0.6048
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 2,120214583292590719,AD 2,120214583292570719,2.14,143,14,9.79021,0.152857,2023-07-27,2025-03-18,,2.0544000000000002
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 2,120214583292610719,AD 2,120214583292600719,6.29,320,43,13.4375,0.146279,2023-07-27,2025-03-18,,6.0384
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 2,120214583292590719,AD 1,120214583292620719,0.39,9,1,11.111111,0.39,2023-07-27,2025-03-18,,0.3744
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 2,120214583292610719,AD 1,120214583292630719,0.67,40,0,0,,2023-07-27,2025-03-18,,0.6432
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 1,120214583292580719,AD 1,120214583292640719,3.75,143,19,13.286713,0.197368,2023-07-27,2025-03-18,,3.5999999999999996
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 1,120214583292580719,AD 2,120214583292650719,15.22,1035,155,14.975845,0.098194,2023-07-27,2025-03-18,,14.6112
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 1,120214583381510719,AD 1,120214583381590719,6.55,290,25,8.62069,0.262,2023-07-27,2025-03-18,,6.287999999999999
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 1,120214583381510719,AD 2,120214583420240719,0.72,36,3,8.333333,0.24,2023-07-27,2025-03-18,,0.6911999999999999
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 1,120214583439650719,AD 1,120214583439610719,23.05,1546,264,17.076326,0.087311,2023-07-27,2025-03-18,,22.128
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 2,120214583439660719,AD 2,120214583439620719,1.62,112,22,19.642857,0.073636,2023-07-27,2025-03-18,,1.5552000000000001
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 2,120214583439660719,AD 1,120214583439630719,0.62,25,1,4,0.62,2023-07-27,2025-03-18,,0.5952
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 2,120214583439640719,AD 2,120214583439670719,0.92,52,5,9.615385,0.184,2023-07-27,2025-03-18,,0.8832
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 1,120214583439650719,AD 2,120214583439680719,4.78,265,32,12.075472,0.149375,2023-07-27,2025-03-18,,4.5888
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 2,120214583439640719,AD 1,120214583439690719,1,60,5,8.333333,0.2,2023-07-27,2025-03-18,,0.96
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 2,120214583533700719,AD 1,120214583533610719,23.17,1440,222,15.416667,0.104369,2023-07-27,2025-03-18,,22.2432
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 2,120214583533700719,AD 2,120214583629620719,2.41,135,9,6.666667,0.267778,2023-07-27,2025-03-18,,2.3136
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 1,120214583649720719,AD 2,120214583649700719,8.73,353,30,8.498584,0.291,2023-07-27,2025-03-18,,8.3808
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 1,120214583649690719,AD 1,120214583649710719,61.68,4441,569,12.81243,0.108401,2023-07-27,2025-03-18,,59.212799999999994
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 2,120214583649730719,AD 2,120214583649740719,0.58,42,2,4.761905,0.29,2023-07-27,2025-03-18,,0.5568
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 1,120214583649690719,AD 2,120214583649750719,5.72,300,22,7.333333,0.26,2023-07-27,2025-03-18,,5.491199999999999
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 1,120214583649720719,AD 1,120214583649760719,7.54,419,48,11.455847,0.157083,2023-07-27,2025-03-18,,7.2383999999999995
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 2,120214583649730719,AD 1,120214583649770719,4.98,312,29,9.294872,0.171724,2023-07-27,2025-03-18,,4.7808
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 1,120214583676500719,AD 2,120214583676490719,0.87,77,2,2.597403,0.435,2023-07-27,2025-03-18,,0.8351999999999999
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 1,120214583676500719,AD 1,120214583730300719,10.57,838,39,4.653938,0.271026,2023-07-27,2025-03-18,,10.1472
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 2,120214583736900719,AD 2,120214583736920719,1.07,74,2,2.702703,0.535,2023-07-27,2025-03-18,,1.0272000000000001
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 1,120214583736910719,AD 2,120214583736940719,6.7,503,23,4.572565,0.291304,2023-07-27,2025-03-18,,6.4319999999999995
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 2,120214583736930719,AD 1,120214583736950719,3.03,224,6,2.678571,0.505,2023-07-27,2025-03-18,,2.9088
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 2,120214583736900719,AD 1,120214583736960719,6.2,445,24,5.393258,0.258333,2023-07-27,2025-03-18,,5.952
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 2,120214583736930719,AD 2,120214583736970719,2.29,156,7,4.487179,0.327143,2023-07-27,2025-03-18,,2.1984
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 1,120214583736910719,AD 1,120214583736980719,3.63,274,13,4.744526,0.279231,2023-07-27,2025-03-18,,3.4848
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,BROAD 1,120214602476400719,AD 1,120214602476430719,0.06,11,0,0,,2023-07-27,2025-03-18,,0.0576
